GEOID,pop,pop65,income
060375041011,3346,669,79116.0
060375041012,904,115,156008.0
060375041013,818,121,106250.0
060375042001,4217,1053,66719.0
060375042002,883,117,107875.0
060375042003,2060,237,85000.0
060375300051,1744,683,138134.0
060375300052,1686,478,102708.0
060375300061,3612,578,82396.0
060375300062,1086,89,92539.0
060375300071,1719,243,49652.0
060375300072,2120,373,115179.0
060375300073,1154,428,80441.0
060375300074,1460,342,136944.0
060375301011,1672,314,48672.0
060375301012,1765,515,35575.0
060375301013,973,188,
060375301014,753,100,100433.0
060375301021,1577,411,82424.0
060375301022,1011,206,48896.0
060375301023,1111,135,63906.0
060375301024,1118,385,19375.0
060375302021,1609,324,112750.0
060375302022,1775,322,138189.0
060375302023,749,69,75559.0
060375302031,2042,169,52870.0
060375302032,761,226,42440.0
060375302041,1241,102,64091.0
060375302042,2494,306,70417.0
060375303011,2100,344,64071.0
060375303021,1407,227,63836.0
060375303022,2091,263,69081.0
060375303023,1410,151,128101.0
060375303024,1281,171,60333.0
060375304001,0,0,
060375304002,1701,505,57000.0
060375304003,1875,617,24250.0
060375305001,1589,238,78203.0
060375305002,1109,135,45978.0
060375305003,1303,175,87875.0
060375306031,1402,128,120938.0
060375306032,1194,99,59023.0
060375306033,1843,312,96065.0
060375307001,2070,206,90685.0
060375308011,1370,14,103590.0
060375308012,1583,176,57188.0
060375308013,1639,234,87368.0
060375308014,1322,51,132118.0
060375308021,1468,159,97788.0
060375308022,1756,156,70300.0
060375309011,982,70,48750.0
060375309012,1558,111,45179.0
060375309013,1414,17,101364.0
060375309021,1611,285,57578.0
060375309022,2134,368,36596.0
060375310001,2547,163,84216.0
060375310002,426,31,110263.0
060375310003,1636,244,56023.0
060375311011,648,91,
060375311012,1175,129,61424.0
060375311013,1844,103,101010.0
060375311014,858,87,65034.0
060375311021,1593,278,48790.0
060375311022,835,116,60526.0
060375312011,2151,343,69674.0
060375312012,2029,275,85369.0
060375312021,1732,151,51071.0
060375312022,2761,356,54475.0
060375313011,1656,156,56591.0
060375313012,822,21,93081.0
060375313013,1761,231,57292.0
060375313014,1211,146,78182.0
060375313021,1293,51,47024.0
060375313022,1965,188,66701.0
060375313023,1623,46,74643.0
060375313024,767,85,35357.0
060375315021,927,64,60000.0
060375315022,2282,151,51736.0
060375315031,1316,150,80357.0
060375315032,1129,130,65764.0
060375315041,2337,239,62895.0
060375315042,1653,88,63271.0
060375316021,700,99,
060375316022,875,73,80407.0
060375316023,2172,342,64274.0
060375316031,676,59,62059.0
060375316032,2807,279,68940.0
060375316041,1654,174,67708.0
060375316042,1411,166,55759.0
060375317011,2839,268,83941.0
060375317012,2559,330,67689.0
060375317021,2014,277,85602.0
060375317022,711,109,
060375317023,2107,177,74821.0
060375318001,2065,86,126417.0
060375318002,2005,240,72904.0
060375318003,438,73,65347.0
060375319011,1585,97,62500.0
060375319012,1455,161,89952.0
060375319013,2214,189,60101.0
060375319014,1410,147,70278.0
060375319021,873,37,103889.0
060375319022,1917,224,61364.0
060375319023,1224,251,92566.0
060375320011,1466,410,49500.0
060375320012,1667,289,82625.0
060375320021,964,82,80729.0
060375320022,2384,346,82027.0
060375321011,2573,249,50606.0
060375321012,2103,377,42064.0
060375321013,2584,218,74375.0
060375321021,1935,238,123000.0
060375321022,1720,266,110417.0
060375322001,2275,298,69700.0
060375322002,1592,33,53500.0
060375322003,2578,199,91375.0
060375323021,1591,159,68382.0
060375323022,1124,174,
060375323023,1907,292,67847.0
060375323031,1400,303,80800.0
060375323032,2016,535,71029.0
060375323033,695,47,110459.0
060375323041,2901,543,53688.0
060375323042,1067,255,97321.0
060375325001,638,93,43654.0
060375325002,1706,272,50786.0
060375325003,1392,141,69478.0
060375326051,2840,524,61806.0
060375326052,1591,152,52963.0
060375326061,822,117,59243.0
060375326062,1743,269,39398.0
060375326063,1487,157,57000.0
060375326071,1958,175,55786.0
060375326072,759,119,87292.0
060375326073,629,57,
060375326074,779,229,47617.0
060375326075,1025,81,50341.0
060375327001,1286,124,65556.0
060375327002,1842,155,58125.0
060375328001,2324,168,49839.0
060375328002,1967,187,46613.0
060375329001,1659,122,60893.0
060375329002,2695,161,37819.0
060375329003,1893,270,46783.0
060375330011,2550,400,75139.0
060375330012,1818,199,75337.0
060375330021,1107,99,58786.0
060375330022,1110,121,42308.0
060375331031,1379,149,47589.0
060375331032,1810,199,54511.0
060375331041,2166,121,59315.0
060375331042,2141,400,31618.0
060375331051,2476,111,50658.0
060375331081,1399,198,64453.0
060375331082,2103,123,46218.0
060375331083,1256,167,60110.0
060375332011,802,109,66250.0
060375332012,1355,177,67632.0
060375332041,1080,91,80962.0
060375332042,1809,176,68558.0
060375332043,1210,102,55677.0
060375333001,1142,33,42031.0
060375333002,1919,121,59167.0
060375334011,1662,224,42389.0
060375334012,1180,129,97801.0
060375334013,1692,83,56808.0
060375334021,2745,219,60086.0
060375334022,1243,81,54539.0
060375334031,1714,273,77560.0
060375334032,793,360,68462.0
060375335011,1657,44,60542.0
060375335012,1139,93,98568.0
060375335041,1343,242,59896.0
060375335042,1408,92,63000.0
060375335043,1128,202,62976.0
060375336011,1019,177,83424.0
060375336012,2574,198,66369.0
060375336013,634,59,
060375336021,1130,200,62461.0
060375336022,3175,282,61563.0
060375336023,776,121,32261.0
060375336031,2926,128,64900.0
060375336032,1515,200,50361.0
060375336033,1873,300,29306.0
060375337011,1343,313,66429.0
060375337012,1566,175,56875.0
060375337021,2339,91,71839.0
060375337022,1339,178,46528.0
060375337031,1550,54,58182.0
060375337032,2366,313,61389.0
060375338031,826,83,58707.0
060375338032,1074,103,78152.0
060375338033,974,69,80298.0
060375338034,2849,448,36977.0
060375338041,1034,108,86313.0
060375338042,1440,107,74348.0
060375338043,1192,126,66765.0
060375338051,2779,226,56007.0
060375338052,1104,133,81827.0
060375338061,3307,418,70370.0
060375339011,992,64,40735.0
060375339012,2143,121,54189.0
060375339013,1204,115,62955.0
060375339014,831,50,
060375339021,2213,283,46417.0
060375339022,2126,100,64798.0
060375340011,1757,132,61170.0
060375340012,2538,307,66793.0
060375340013,859,36,88843.0
060375340021,2199,416,59950.0
060375340022,1783,108,86179.0
060375341011,1022,120,58875.0
060375341012,876,38,50324.0
060375341021,1484,138,93182.0
060375341022,1168,38,42436.0
060375341023,2121,210,32453.0
060375341024,1087,108,52563.0
060375342011,2181,284,63462.0
060375342012,1916,152,44750.0
060375342021,2186,205,53295.0
060375342022,1090,90,35341.0
060375342023,1599,205,63621.0
060375342031,1335,37,49688.0
060375342032,1951,306,43854.0
060375343011,1424,224,35000.0
060375343012,2604,175,58203.0
060375343021,2249,69,51875.0
060375343022,1586,219,67614.0
060375344031,3311,446,52139.0
060375344041,1826,177,60000.0
060375344042,1292,92,50990.0
060375344051,1116,71,71736.0
060375344052,1735,118,55114.0
060375344053,1074,177,47604.0
060375344061,2136,159,48333.0
060375344062,1972,52,52995.0
060375345011,1281,216,38640.0
060375345012,932,60,80750.0
060375345013,3228,288,70515.0
060375345021,1830,233,75865.0
060375345022,1357,150,76818.0
060375347001,2120,265,74519.0
060375347002,2045,366,95982.0
060375348021,1739,197,83068.0
060375348022,727,78,42039.0
060375348031,1258,179,67381.0
060375348032,1303,97,77885.0
060375348033,1956,290,82253.0
060375348041,2187,430,76771.0
060375348042,2111,237,73125.0
060375349001,1090,82,110417.0
060375349002,1434,61,76490.0
060375349003,1943,170,91483.0
060375349004,1666,174,76471.0
060375350011,1931,159,63949.0
060375350012,1239,47,60313.0
060375350013,996,115,52614.0
060375350021,1848,151,47770.0
060375350022,747,71,43056.0
060375350023,1070,54,82981.0
060375351011,1602,128,69191.0
060375351012,2608,231,61000.0
060375351013,1446,136,63616.0
060375351014,2325,122,66390.0
060375351021,1015,39,97750.0
060375351022,2521,224,60921.0
060375351023,986,25,45568.0
060375352001,2196,172,72656.0
060375352002,1806,88,77986.0
060375352003,1797,86,63779.0
060375353001,1169,137,108173.0
060375353002,2005,166,37700.0
060375353003,933,136,
060375353004,1711,181,63844.0
060375354001,1784,118,47500.0
060375354002,1604,207,89786.0
060375355011,1617,173,49306.0
060375355012,1349,102,62284.0
060375355021,2481,277,72685.0
060375355022,2522,308,75750.0
060375355031,2495,296,74583.0
060375356031,1169,211,63125.0
060375356032,2585,142,62679.0
060375356041,1949,161,57578.0
060375356042,2293,352,75550.0
060375356051,2628,285,62684.0
060375356052,2030,227,71409.0
060375356061,1899,156,64567.0
060375356071,1378,214,71766.0
060375356072,883,198,55046.0
060375356073,1410,87,99309.0
060375356074,940,85,75117.0
060375357011,2329,237,68934.0
060375357012,1349,263,
060375357013,2079,200,83606.0
060375357021,1030,210,61645.0
060375357022,1423,106,
060375357023,1305,181,72150.0
060375357024,1998,145,101439.0
060375358021,2001,287,76212.0
060375358022,777,156,112902.0
060375358023,1312,143,125714.0
060375358024,2226,202,79898.0
060375358031,966,134,54295.0
060375358032,1195,150,62500.0
060375358033,1388,174,60788.0
060375358041,2102,177,80625.0
060375358042,3939,415,68900.0
060375359011,1196,76,101908.0
060375359012,1274,152,59167.0
060375359013,2018,352,45385.0
060375359014,1563,228,
060375359021,1149,161,95250.0
060375359022,1392,214,122250.0
060375359023,1377,213,84265.0
060375359024,1817,239,79448.0
060375360001,1307,192,49500.0
060375360002,1875,210,44333.0
060375361021,1802,120,88011.0
060375361022,1603,499,
060375361031,626,27,88393.0
060375361032,2608,401,64223.0
060375361033,1928,248,76625.0
060375361041,863,128,87756.0
060375361042,1105,86,54833.0
060375361043,1513,95,88000.0
060375362011,1626,113,72039.0
060375362012,1933,177,113333.0
060375362021,2194,178,90676.0
060375362022,924,96,66103.0
060375362023,1096,417,
060375400001,1790,122,
060375400002,2866,222,55227.0
060375400003,2078,279,60227.0
060375401011,1149,162,56276.0
060375401012,1634,180,106581.0
060375401013,1328,287,88858.0
060375401014,2234,186,88906.0
060375401021,1153,89,91000.0
060375401022,2284,188,
060375401023,1250,206,125142.0
060375401024,965,82,112422.0
060375402011,1316,35,59107.0
060375402012,953,143,45071.0
060375402021,2283,150,50833.0
060375402022,1485,169,45114.0
060375402023,2286,351,68351.0
060375402024,1142,125,75050.0
060375402031,2825,192,48448.0
060375402032,1268,179,76759.0
060375402033,982,35,66094.0
060375403001,1797,52,70150.0
060375403002,949,165,65729.0
060375403003,596,29,94167.0
060375403004,1087,112,71339.0
060375404001,940,40,
060375404002,966,30,83958.0
060375405011,1325,78,71083.0
060375405012,2059,61,55774.0
060375405013,972,148,72095.0
060375405014,1099,120,88512.0
060375405021,3281,34,40972.0
060375405022,2382,144,69271.0
060375405023,1102,208,40000.0
060375406001,3338,359,32166.0
060375406002,1057,194,
060375407001,1242,212,52381.0
060375407002,1963,79,77015.0
060375408001,846,45,70765.0
060375408002,850,75,
060375408003,969,52,128017.0
060375408004,400,59,125234.0
060375408005,2449,133,71131.0
060375409011,1546,276,99443.0
060375409012,1332,161,50433.0
060375409013,2291,231,71950.0
060375409021,1512,125,77727.0
060375409022,1532,188,117599.0
060375409023,1237,130,61492.0
060375409024,0,0,
060375410031,1469,329,62130.0
060375410032,3181,593,91058.0
060375411001,1027,130,
060375411002,1101,122,92340.0
060375411003,980,155,104750.0
060375412001,1439,170,101220.0
060375412002,678,91,69412.0
060375412003,2359,370,122361.0
060375412004,1598,259,58382.0
060375413001,2132,339,86354.0
060375413002,2244,80,127656.0
060375413003,1169,116,110147.0
060375414011,1753,255,66313.0
060375414012,1661,95,67717.0
060375414021,621,27,98537.0
060375414022,1554,156,130000.0
060375414023,1043,51,29222.0
060375415001,1330,71,52614.0
060375415002,2116,71,53967.0
060375415003,1659,143,76591.0
060375416031,1447,184,55547.0
060375416032,1374,58,77955.0
060375416041,2083,153,45192.0
060375416042,1766,228,65811.0
060375416043,1374,299,
060375416051,1064,105,48135.0
060375416052,2299,312,45208.0
060375416053,1697,195,86468.0
060375416061,1401,139,49808.0
060375416062,1382,38,37917.0
060375417001,663,74,114013.0
060375417002,599,111,85982.0
060375417003,1123,56,113036.0
060375417004,1029,201,46974.0
060375417005,2157,386,73462.0
060375418011,1703,123,82286.0
060375418012,1769,117,76429.0
060375418013,2176,190,55958.0
060375418021,2450,197,112728.0
060375418022,1895,59,71545.0
060375418023,769,111,
060375420001,1809,243,102625.0
060375420002,1587,138,102244.0
060375420003,1845,35,85500.0
060375421031,1237,106,75375.0
060375421032,1000,97,89583.0
060375421033,1051,131,48833.0
060375421041,2243,82,74063.0
060375421042,1807,167,70179.0
060375421051,2221,195,73906.0
060375421052,1122,83,61125.0
060375421053,1704,167,34219.0
060375421061,819,200,34594.0
060375421062,1500,122,57672.0
060375421063,0,0,
060375422001,1634,93,107813.0
060375422002,1442,105,108750.0
060375422003,1366,183,69432.0
060375422004,769,174,
060375422005,1668,122,61923.0
060375424011,740,132,77008.0
060375424012,1269,187,50000.0
060375424013,920,157,74911.0
060375424014,1441,83,58867.0
060375424021,1320,92,88750.0
060375424022,2296,276,106194.0
060375424023,407,0,
060375425011,2463,309,104602.0
060375425012,1905,155,74545.0
060375425021,1405,267,58289.0
060375425022,2168,102,73200.0
060375425023,1000,64,46818.0
060375426011,1002,36,38661.0
060375426012,2304,206,76324.0
060375426021,2080,176,62760.0
060375426022,2073,306,57750.0
060375426023,1096,70,90625.0
060375427001,2497,225,74930.0
060375427002,2131,237,86451.0
060375427003,1104,146,61121.0
060375428001,1223,282,76181.0
060375428002,2007,268,68375.0
060375429001,1786,118,71563.0
060375429002,1749,88,82944.0
060375430001,1766,228,90583.0
060375430002,527,60,81576.0
060375430003,1911,189,
060375431001,1285,113,87212.0
060375431002,1964,220,61284.0
060375431003,952,80,
060375431004,1585,324,
060375431005,906,160,136712.0
060375432011,1282,130,100250.0
060375432012,2243,210,84028.0
060375432031,1481,91,43602.0
060375432032,1084,122,
060375432033,931,99,84667.0
060375432034,585,81,76000.0
060375433041,1051,384,111691.0
060375433042,2494,376,88125.0
060375433043,1429,295,120334.0
060375433044,1814,274,155862.0
060375433051,3803,696,94117.0
060375433061,2466,349,90566.0
060375433062,978,243,126522.0
060375433063,3377,706,102241.0
060375433211,359,115,250001.0
060375433212,3838,536,175843.0
060375433213,1592,816,30536.0
060375433221,1181,291,84313.0
060375433222,1250,86,177200.0
060375433223,2407,593,117112.0
060375433224,826,275,130850.0
060375433225,1287,159,88542.0
060375434001,865,234,72266.0
060375434002,2169,294,121806.0
060375434003,565,202,103214.0
060375435011,414,77,106641.0
060375435012,3020,615,137677.0
060375435013,1185,195,95982.0
060375435014,1707,297,96079.0
060375435021,1597,257,84778.0
060375435022,1040,56,140250.0
060375435023,1913,184,129149.0
060375435031,1888,737,90682.0
060375435032,1173,309,92143.0
060375435033,2268,394,105875.0
060375436011,2805,534,99338.0
060375436012,1726,274,131500.0
060375436031,2164,992,52135.0
060375436032,1631,481,130139.0
060375436051,2673,546,105776.0
060375436052,1511,302,90494.0
060375436061,1230,216,47875.0
060375436062,2821,763,106512.0
060375436071,873,210,110379.0
060375436072,1950,491,102500.0
060375436073,2163,414,147619.0
060375437011,1301,152,140284.0
060375437012,1739,268,139609.0
060375437031,1220,226,52917.0
060375437032,2987,336,143056.0
060375437041,752,66,
060375437042,1361,203,78482.0
060375437043,823,123,92361.0
060375437051,1343,241,104556.0
060375437052,1851,190,87222.0
060375438011,2993,591,101786.0
060375438012,913,132,103229.0
060375438013,564,124,91042.0
060375438031,1837,288,85273.0
060375438032,2435,400,101065.0
060375438041,1258,202,125039.0
060375438042,3305,848,121725.0
060375439031,1849,299,113839.0
060375439032,2278,318,140893.0
060375439051,647,103,133080.0
060375439052,1794,76,94345.0
060375439053,2038,196,61020.0
060375440011,0,0,
060375440012,1320,146,127778.0
060375440013,1684,331,97344.0
060375440014,964,47,
060375440021,0,0,
060375440022,2442,229,100750.0
060375440023,1393,196,115063.0
060375501011,1157,74,115694.0
060375501012,1642,585,116046.0
060375501013,1159,88,112026.0
060375502011,1501,226,93839.0
060375502012,1422,92,85976.0
060375502021,1819,332,106563.0
060375502022,1331,178,97596.0
060375502023,557,93,93929.0
060375502024,1388,91,126693.0
060375503011,1330,331,128750.0
060375503012,838,37,80341.0
060375503013,1332,39,127051.0
060375503014,809,133,144821.0
060375505011,2220,287,88603.0
060375505012,1644,85,56496.0
